"","id","prob","algo","N","O","repl","acc.test.mean","ber.test.mean","multiclass.gmean.test.mean","timetrain.test.mean","timepredict.test.mean","timeboth.test.mean","Q","C","M"
"8160",8160,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.872294871794872,0.130644355644356,0.865459955707767,0.2262,0.1451,0.3713,NA,0.15,8
"8161",8161,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.863038461538462,0.138782051282051,0.856525555573827,0.2161,0.1433,0.3594,NA,0.15,16
"8162",8162,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.891884615384615,0.109486346986347,0.888670224240049,0.2336,0.1484,0.382,NA,0.15,32
"8163",8163,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.87674358974359,0.124371461871462,0.86979146232413,0.2323,0.1314,0.3637,NA,0.15,64
"8164",8164,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.896448717948718,0.105423742923743,0.89361006850933,0.2325,0.1234,0.3559,NA,0.2,1
"8165",8165,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.871423076923077,0.132271894771895,0.862683756372272,0.2209,0.1337,0.3546,NA,0.2,2
"8166",8166,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.871653846153846,0.131722444222444,0.865912751132621,0.2088,0.1554,0.3642,NA,0.2,4
"8167",8167,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.859128205128205,0.14276973026973,0.854130430932876,0.2266,0.1315,0.3581,NA,0.2,8
"8168",8168,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.908397435897436,0.0926948051948052,0.904942190535973,0.2293,0.1417,0.371,NA,0.2,16
"8169",8169,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.883641025641026,0.11738677988678,0.880115134171276,0.2265,0.1328,0.3593,NA,0.2,32
"8170",8170,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.892410256410256,0.107001332001332,0.890208374863703,0.2099,0.133,0.3429,NA,0.2,64
"8171",8171,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.891974358974359,0.110185647685648,0.886323875688237,0.2469,0.1478,0.3947,NA,0.25,1
"8172",8172,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.863884615384615,0.138003663003663,0.859086494865042,0.2125,0.1274,0.3399,NA,0.25,2
"8173",8173,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.872858974358974,0.126577589077589,0.872247854278308,0.2167,0.1064,0.3231,NA,0.25,4
"8174",8174,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.904397435897436,0.0970238095238095,0.899927171972101,0.2274,0.1425,0.3699,NA,0.25,8
"8175",8175,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.87625641025641,0.123176823176823,0.87550308550358,0.2335,0.1488,0.3823,NA,0.25,16
"8176",8176,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.888384615384615,0.111763236763237,0.886043319742147,0.2345,0.1413,0.3758,NA,0.25,32
"8177",8177,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.876730769230769,0.126635864135864,0.871174993040032,0.2222,0.1383,0.3605,NA,0.25,64
"8178",8178,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.879269230769231,0.123285048285048,0.873392086044563,0.2444,0.1349,0.3793,NA,0.3,1
"8179",8179,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.840782051282051,0.163224275724276,0.83468717677754,0.2162,0.1333,0.3495,NA,0.3,2
"8180",8180,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.879282051282051,0.121070596070596,0.875906170474778,0.243,0.143,0.386,NA,0.3,4
"8181",8181,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.87175641025641,0.129408091908092,0.865806921804085,0.2165,0.1435,0.36,NA,0.3,8
"8182",8182,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.900102564102564,0.100878288378288,0.896017290922612,0.2169,0.1395,0.3564,NA,0.3,16
"8183",8183,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.870871794871795,0.132867132867133,0.862246064271767,0.2268,0.1478,0.3746,NA,0.3,32
"8184",8184,"t_769_fri_c1_250_50","classif.J48",NA,NA,1,0.883102564102564,0.119667832167832,0.877728133725472,0.2457,0.1341,0.3798,NA,0.3,64
"8185",8185,"t_770_strikes","classif.JRip",1,1,1,0.988812083973374,0.0111391129032258,0.988717847980454,0.2108,0.0654999999999999,0.2763,NA,NA,NA
"8186",8186,"t_770_strikes","classif.JRip",2,1,1,0.98405017921147,0.0158266129032258,0.98399440004965,0.2061,0.0575000000000004,0.263600000000001,NA,NA,NA
"8187",8187,"t_770_strikes","classif.JRip",3,1,1,0.991986687147977,0.00801411290322581,0.991918874187714,0.2148,0.0635999999999998,0.2784,NA,NA,NA
"8188",8188,"t_770_strikes","classif.JRip",4,1,1,0.98399897593446,0.0158770161290323,0.983914584628092,0.2085,0.0609000000000001,0.2694,NA,NA,NA
"8189",8189,"t_770_strikes","classif.JRip",5,1,1,0.97916026625704,0.0207157258064516,0.97857921757525,0.1998,0.0543,0.2541,NA,NA,NA
"8190",8190,"t_770_strikes","classif.JRip",1,2,1,0.990348182283666,0.00962701612903226,0.990239804122611,0.2141,0.0673999999999999,0.2815,NA,NA,NA
"8191",8191,"t_770_strikes","classif.JRip",2,2,1,0.990399385560676,0.00957661290322581,0.990318362750416,0.2096,0.0581000000000002,0.2677,NA,NA,NA
"8192",8192,"t_770_strikes","classif.JRip",3,2,1,0.97916026625704,0.0207157258064516,0.979007829802374,0.2086,0.0745999999999999,0.2832,NA,NA,NA
"8193",8193,"t_770_strikes","classif.JRip",4,2,1,0.98405017921147,0.0158770161290323,0.983993139923232,0.1853,0.0802,0.2655,NA,NA,NA
"8194",8194,"t_770_strikes","classif.JRip",5,2,1,0.98399897593446,0.0159274193548387,0.983969609122721,0.1707,0.0662000000000001,0.2369,NA,NA,NA
"8195",8195,"t_770_strikes","classif.JRip",1,3,1,0.980849974398362,0.0190524193548387,0.980650769965456,0.2081,0.0664000000000001,0.2745,NA,NA,NA
"8196",8196,"t_770_strikes","classif.JRip",2,3,1,0.98394777265745,0.0160282258064516,0.983756873593509,0.1988,0.0729000000000001,0.2717,NA,NA,NA
"8197",8197,"t_770_strikes","classif.JRip",3,3,1,0.988863287250384,0.0111895161290323,0.988549724743626,0.1945,0.0666,0.2611,NA,NA,NA
"8198",8198,"t_770_strikes","classif.JRip",4,3,1,0.990348182283666,0.00962701612903226,0.990293582506063,0.2265,0.0616000000000002,0.2881,NA,NA,NA
"8199",8199,"t_770_strikes","classif.JRip",5,3,1,0.982386072708653,0.0175907258064516,0.982208474638151,0.2055,0.0772000000000002,0.2827,NA,NA,NA
"8200",8200,"t_770_strikes","classif.JRip",1,4,1,0.987224782386073,0.0127520161290323,0.987091723348047,0.1874,0.0717000000000001,0.2591,NA,NA,NA
"8201",8201,"t_770_strikes","classif.JRip",2,4,1,0.980798771121352,0.0191532258064516,0.980691333502376,0.2359,0.0654999999999998,0.3014,NA,NA,NA
"8202",8202,"t_770_strikes","classif.JRip",3,4,1,0.987275985663082,0.0126512096774194,0.98711376905972,0.2119,0.0672000000000002,0.279100000000001,NA,NA,NA
"8203",8203,"t_770_strikes","classif.JRip",4,4,1,0.987173579109063,0.0128024193548387,0.987119443622446,0.2279,0.0594000000000001,0.2873,NA,NA,NA
"8204",8204,"t_770_strikes","classif.JRip",5,4,1,0.990399385560676,0.00962701612903226,0.990239804122611,0.223,0.0614000000000004,0.2844,NA,NA,NA
"8205",8205,"t_770_strikes","classif.JRip",1,5,1,0.987301587301587,0.0126008064516129,0.987272696740941,0.2079,0.0566000000000002,0.264500000000001,NA,NA,NA
"8206",8206,"t_770_strikes","classif.JRip",2,5,1,0.985637480798771,0.0143145161290323,0.985646984830038,0.2057,0.0748999999999999,0.2806,NA,NA,NA
"8207",8207,"t_770_strikes","classif.JRip",3,5,1,0.98405017921147,0.0160282258064516,0.983749129679638,0.2258,0.0613000000000001,0.2871,NA,NA,NA
"8208",8208,"t_770_strikes","classif.JRip",4,5,1,0.990476190476191,0.0094758064516129,0.990448141103111,0.194,0.0484999999999999,0.2425,NA,NA,NA
"8209",8209,"t_770_strikes","classif.JRip",5,5,1,0.969636456733231,0.0302923387096774,0.969509659466903,0.2204,0.0602999999999999,0.2807,NA,NA,NA
"8210",8210,"t_770_strikes","classif.bayesNet",NA,NA,1,1,0,1,0.166,0.0993,0.2653,"weka.classifiers.bayes.net.search.local.K2",NA,NA
"8211",8211,"t_770_strikes","classif.bayesNet",NA,NA,1,1,0,1,0.1534,0.0963000000000002,0.2497,"weka.classifiers.bayes.net.search.local.HillClimber",NA,NA
"8212",8212,"t_770_strikes","classif.bayesNet",NA,NA,1,1,0,1,0.1663,0.0861999999999998,0.2525,"weka.classifiers.bayes.net.search.local.LAGDHillClimber",NA,NA
"8213",8213,"t_770_strikes","classif.bayesNet",NA,NA,1,1,0,1,0.1603,0.0890000000000001,0.2493,"weka.classifiers.bayes.net.search.local.SimulatedAnnealing",NA,NA
"8214",8214,"t_770_strikes","classif.bayesNet",NA,NA,1,1,0,1,0.1826,0.1063,0.2889,"weka.classifiers.bayes.net.search.local.TabuSearch",NA,NA
"8215",8215,"t_770_strikes","classif.bayesNet",NA,NA,1,0.998412698412698,0.00161290322580645,0.998373875367593,0.1757,0.1177,0.2934,"weka.classifiers.bayes.net.search.local.TAN",NA,NA
"8216",8216,"t_770_strikes","classif.J48",NA,NA,1,0.995186891961086,0.0047883064516129,0.995172849160334,0.1703,0.0935999999999997,0.2639,NA,0.1,1
"8217",8217,"t_770_strikes","classif.J48",NA,NA,1,0.987250384024578,0.0127520161290323,0.986983107220783,0.1655,0.0924,0.2579,NA,0.1,2
"8218",8218,"t_770_strikes","classif.J48",NA,NA,1,0.995161290322581,0.00483870967741936,0.995121626102779,0.1914,0.1068,0.2982,NA,0.1,4
"8219",8219,"t_770_strikes","classif.J48",NA,NA,1,0.991961085509473,0.00801411290322581,0.99191970713847,0.1784,0.0950000000000003,0.2734,NA,0.1,8
"8220",8220,"t_770_strikes","classif.J48",NA,NA,1,0.99521249359959,0.00473790322580645,0.995224072217888,0.1925,0.097,0.2895,NA,0.1,16
"8221",8221,"t_770_strikes","classif.J48",NA,NA,1,0.987199180747568,0.0127016129032258,0.987142946405602,0.1534,0.0909000000000001,0.2443,NA,0.1,32
"8222",8222,"t_770_strikes","classif.J48",NA,NA,1,0.993573988735279,0.00640120967741935,0.993546724527926,0.1787,0.0929000000000001,0.2716,NA,0.1,64
"8223",8223,"t_770_strikes","classif.J48",NA,NA,1,0.995161290322581,0.00483870967741936,0.995121626102779,0.1674,0.1115,0.2789,NA,0.15,1
"8224",8224,"t_770_strikes","classif.J48",NA,NA,1,0.991986687147977,0.00796370967741935,0.991946209757964,0.1816,0.1017,0.2833,NA,0.15,2
"8225",8225,"t_770_strikes","classif.J48",NA,NA,1,0.99521249359959,0.00473790322580645,0.995224072217888,0.1951,0.0915,0.2866,NA,0.15,4
"8226",8226,"t_770_strikes","classif.J48",NA,NA,1,0.99521249359959,0.00473790322580645,0.995224072217888,0.186,0.0764,0.2624,NA,0.15,8
"8227",8227,"t_770_strikes","classif.J48",NA,NA,1,0.996799795186892,0.00317540322580645,0.996798973792741,0.1758,0.0784000000000006,0.2542,NA,0.15,16
"8228",8228,"t_770_strikes","classif.J48",NA,NA,1,0.993573988735279,0.00640120967741935,0.993546724527926,0.183,0.0955999999999999,0.2786,NA,0.15,32
"8229",8229,"t_770_strikes","classif.J48",NA,NA,1,0.995238095238095,0.0046875,0.995275295275443,0.1945,0.107,0.3015,NA,0.15,64
"8230",8230,"t_770_strikes","classif.J48",NA,NA,1,0.992012288786482,0.00796370967741935,0.991970097245268,0.1579,0.1,0.2579,NA,0.2,1
"8231",8231,"t_770_strikes","classif.J48",NA,NA,1,0.99521249359959,0.00473790322580645,0.995198459022778,0.1801,0.0961000000000001,0.2762,NA,0.2,2
"8232",8232,"t_770_strikes","classif.J48",NA,NA,1,0.995238095238095,0.0046875,0.995275295275443,0.1708,0.0989,0.2697,NA,0.2,4
"8233",8233,"t_770_strikes","classif.J48",NA,NA,1,0.992012288786482,0.0079133064516129,0.991997432815519,0.1733,0.0993000000000001,0.2726,NA,0.2,8
"8234",8234,"t_770_strikes","classif.J48",NA,NA,1,0.993573988735279,0.00640120967741935,0.993546724527926,0.1833,0.1147,0.298,NA,0.2,16
"8235",8235,"t_770_strikes","classif.J48",NA,NA,1,0.995186891961086,0.0047883064516129,0.995172849160334,0.1864,0.0953,0.2817,NA,0.2,32
"8236",8236,"t_770_strikes","classif.J48",NA,NA,1,0.995186891961086,0.0047883064516129,0.995172849160334,0.1996,0.0882999999999998,0.287899999999999,NA,0.2,64
"8237",8237,"t_770_strikes","classif.J48",NA,NA,1,0.991986687147977,0.00796370967741935,0.991944487382823,0.1852,0.1029,0.2881,NA,0.25,1
"8238",8238,"t_770_strikes","classif.J48",NA,NA,1,0.987096774193548,0.0129032258064516,0.986902351634191,0.1887,0.1165,0.3052,NA,0.25,2
"8239",8239,"t_770_strikes","classif.J48",NA,NA,1,0.993599590373784,0.0063508064516129,0.993597947585481,0.2063,0.0919000000000002,0.2982,NA,0.25,4
"8240",8240,"t_770_strikes","classif.J48",NA,NA,1,0.993573988735279,0.00640120967741935,0.993546724527926,0.1531,0.0821000000000001,0.2352,NA,0.25,8
"8241",8241,"t_770_strikes","classif.J48",NA,NA,1,0.995238095238095,0.0046875,0.995249682080333,0.162,0.0883,0.2503,NA,0.25,16
"8242",8242,"t_770_strikes","classif.J48",NA,NA,1,0.992063492063492,0.0078125,0.992099878930628,0.1856,0.0898,0.2754,NA,0.25,32
"8243",8243,"t_770_strikes","classif.J48",NA,NA,1,0.991961085509473,0.00801411290322581,0.991750750950886,0.1852,0.0803,0.2655,NA,0.25,64
"8244",8244,"t_770_strikes","classif.J48",NA,NA,1,0.993625192012289,0.00630040322580645,0.993623557447926,0.2013,0.0947,0.296,NA,0.3,1
"8245",8245,"t_770_strikes","classif.J48",NA,NA,1,0.99521249359959,0.00473790322580645,0.995198459022778,0.191,0.106,0.297,NA,0.3,2
"8246",8246,"t_770_strikes","classif.J48",NA,NA,1,0.982386072708653,0.0175907258064516,0.982206720912989,0.1732,0.0986,0.2718,NA,0.3,4
"8247",8247,"t_770_strikes","classif.J48",NA,NA,1,0.996799795186892,0.00317540322580645,0.996798973792741,0.1927,0.1031,0.2958,NA,0.3,8
"8248",8248,"t_770_strikes","classif.J48",NA,NA,1,0.995161290322581,0.00483870967741936,0.995121626102779,0.1872,0.1023,0.2895,NA,0.3,16
"8249",8249,"t_770_strikes","classif.J48",NA,NA,1,0.995238095238095,0.0046875,0.995249682080333,0.1553,0.0908999999999999,0.2462,NA,0.3,32
"8250",8250,"t_770_strikes","classif.J48",NA,NA,1,0.992037890424987,0.00796370967741935,0.991996137616039,0.1694,0.1009,0.2703,NA,0.3,64
"8251",8251,"t_772_quake","classif.JRip",1,1,1,0.550048619625418,0.475009709323791,0.449857927996722,0.247,0.0637999999999999,0.3108,NA,NA,NA
"8252",8252,"t_772_quake","classif.JRip",2,1,1,0.539952648712637,0.482915459657493,0.466643549982529,0.2303,0.0745000000000001,0.3048,NA,NA,NA
"8253",8253,"t_772_quake","classif.JRip",3,1,1,0.560615989515072,0.463539598775951,0.47728701709785,0.2569,0.0644000000000002,0.3213,NA,NA,NA
"8254",8254,"t_772_quake","classif.JRip",4,1,1,0.554185515579419,0.465173472068388,0.501809577227424,0.2621,0.0691000000000001,0.3312,NA,NA,NA
"8255",8255,"t_772_quake","classif.JRip",5,1,1,0.546378894854775,0.479604189741842,0.445807494206725,0.2552,0.0614000000000002,0.3166,NA,NA,NA
"8256",8256,"t_772_quake","classif.JRip",1,2,1,0.547799864084268,0.477359552057596,0.459827641893127,0.2609,0.0621,0.323,NA,NA,NA
"8257",8257,"t_772_quake","classif.JRip",2,2,1,0.549568765061514,0.469046196501093,0.500959707508661,0.2372,0.0757999999999999,0.313,NA,NA,NA
"8258",8258,"t_772_quake","classif.JRip",3,2,1,0.546846066038135,0.476830278535117,0.468632702593688,0.2644,0.0602000000000001,0.3246,NA,NA,NA
"8259",8259,"t_772_quake","classif.JRip",4,2,1,0.540422188243289,0.480527853511687,0.472928429978731,0.2495,0.0633999999999999,0.3129,NA,NA,NA
"8260",8260,"t_772_quake","classif.JRip",5,2,1,0.565634556574924,0.458346743560251,0.490961517094108,0.2852,0.0575999999999999,0.3428,NA,NA,NA
"8261",8261,"t_772_quake","classif.JRip",1,3,1,0.537659070730986,0.482052181846582,0.479733450202399,0.2394,0.0473,0.2867,NA,NA,NA
"8262",8262,"t_772_quake","classif.JRip",2,3,1,0.541776941614172,0.482773183451194,0.456841895433446,0.2703,0.0709999999999998,0.3413,NA,NA,NA
"8263",8263,"t_772_quake","classif.JRip",3,3,1,0.558324838600068,0.46349128290875,0.495485583526957,0.2537,0.0628999999999999,0.3166,NA,NA,NA
"8264",8264,"t_772_quake","classif.JRip",4,3,1,0.555544751194352,0.465529850401863,0.494136675857347,0.2213,0.0639,0.2852,NA,NA,NA
"8265",8265,"t_772_quake","classif.JRip",5,3,1,0.540863738215026,0.479944291201613,0.480318776322689,0.2589,0.0614999999999998,0.3204,NA,NA,NA
"8266",8266,"t_772_quake","classif.JRip",1,4,1,0.555548978987866,0.464969691644657,0.498448084044079,0.2172,0.0652000000000001,0.2824,NA,NA,NA
"8267",8267,"t_772_quake","classif.JRip",2,4,1,0.546387350441804,0.472469034889665,0.496290607759332,0.2329,0.0624999999999996,0.295399999999999,NA,NA,NA
"8268",8268,"t_772_quake","classif.JRip",3,4,1,0.555100832875322,0.467242507668058,0.485653204125959,0.2362,0.0742000000000001,0.3104,NA,NA,NA
"8269",8269,"t_772_quake","classif.JRip",4,4,1,0.546816471483533,0.476723706725171,0.46224445292602,0.2242,0.0710000000000002,0.2952,NA,NA,NA
"8270",8270,"t_772_quake","classif.JRip",5,4,1,0.556958948124974,0.465951362855358,0.489301424698704,0.2202,0.0623000000000003,0.282500000000001,NA,NA,NA
"8271",8271,"t_772_quake","classif.JRip",1,5,1,0.55327442607703,0.467434439876743,0.496991328237725,0.2403,0.0574999999999999,0.2978,NA,NA,NA
"8272",8272,"t_772_quake","classif.JRip",2,5,1,0.545015431446328,0.480643300389083,0.418083511187841,0.2367,0.0691999999999999,0.3059,NA,NA,NA
"8273",8273,"t_772_quake","classif.JRip",3,5,1,0.557855240350061,0.463151758328363,0.497952819911737,0.2242,0.0632,0.2874,NA,NA,NA
"8274",8274,"t_772_quake","classif.JRip",4,5,1,0.550067644696233,0.473416182087984,0.471296141158375,0.2335,0.0691000000000001,0.3026,NA,NA,NA
"8275",8275,"t_772_quake","classif.JRip",5,5,1,0.565683000042278,0.458067906691091,0.481726083882727,0.2347,0.0637999999999999,0.2985,NA,NA,NA
"8276",8276,"t_772_quake","classif.bayesNet",NA,NA,1,0.555096605081808,0.5,0,0.1705,0.0747,0.2452,"weka.classifiers.bayes.net.search.local.K2",NA,NA
"8277",8277,"t_772_quake","classif.bayesNet",NA,NA,1,0.555096605081808,0.5,0,0.1705,0.0809999999999999,0.2515,"weka.classifiers.bayes.net.search.local.HillClimber",NA,NA
"8278",8278,"t_772_quake","classif.bayesNet",NA,NA,1,0.555096605081808,0.5,0,0.1775,0.0846000000000002,0.2621,"weka.classifiers.bayes.net.search.local.LAGDHillClimber",NA,NA
"8279",8279,"t_772_quake","classif.bayesNet",NA,NA,1,0.555096839959225,0.5,0,0.1551,0.0661,0.2212,"weka.classifiers.bayes.net.search.local.SimulatedAnnealing",NA,NA
"8280",8280,"t_772_quake","classif.bayesNet",NA,NA,1,0.555096605081808,0.5,0,0.187,0.0826,0.2696,"weka.classifiers.bayes.net.search.local.TabuSearch",NA,NA
"8281",8281,"t_772_quake","classif.bayesNet",NA,NA,1,0.555096605081808,0.5,0,0.188,0.0813000000000001,0.2693,"weka.classifiers.bayes.net.search.local.TAN",NA,NA
"8282",8282,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1284,0.0837999999999998,0.2122,NA,0.1,1
"8283",8283,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1262,0.077,0.2032,NA,0.1,2
"8284",8284,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1405,0.0870999999999999,0.2276,NA,0.1,4
"8285",8285,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.136,0.0805999999999997,0.2166,NA,0.1,8
"8286",8286,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1401,0.0753000000000002,0.2154,NA,0.1,16
"8287",8287,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1292,0.0819,0.2111,NA,0.1,32
"8288",8288,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1319,0.0723,0.2042,NA,0.1,64
"8289",8289,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1335,0.0771999999999999,0.2107,NA,0.15,1
"8290",8290,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1332,0.0751,0.2083,NA,0.15,2
"8291",8291,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1361,0.0828,0.2189,NA,0.15,4
"8292",8292,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1318,0.0760000000000001,0.2078,NA,0.15,8
"8293",8293,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1345,0.081,0.2155,NA,0.15,16
"8294",8294,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1323,0.0763999999999999,0.2087,NA,0.15,32
"8295",8295,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1309,0.0704,0.2013,NA,0.15,64
"8296",8296,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1349,0.0769,0.2118,NA,0.2,1
"8297",8297,"t_772_quake","classif.J48",NA,NA,1,0.555096839959225,0.5,0,0.1227,0.0739999999999999,0.1967,NA,0.2,2
"8298",8298,"t_772_quake","classif.J48",NA,NA,1,0.555096839959225,0.5,0,0.1247,0.0666,0.1913,NA,0.2,4
"8299",8299,"t_772_quake","classif.J48",NA,NA,1,0.555096839959225,0.5,0,0.1313,0.0738999999999999,0.2052,NA,0.2,8
"8300",8300,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.127,0.0733,0.2003,NA,0.2,16
"8301",8301,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1334,0.0771999999999999,0.2106,NA,0.2,32
"8302",8302,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1249,0.0759999999999999,0.2009,NA,0.2,64
"8303",8303,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1391,0.074,0.2131,NA,0.25,1
"8304",8304,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1256,0.0763000000000002,0.2019,NA,0.25,2
"8305",8305,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1224,0.0662000000000002,0.1886,NA,0.25,4
"8306",8306,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1362,0.0749,0.2111,NA,0.25,8
"8307",8307,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1332,0.0774000000000001,0.2106,NA,0.25,16
"8308",8308,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1354,0.0760999999999999,0.2115,NA,0.25,32
"8309",8309,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1384,0.0827,0.2211,NA,0.25,64
"8310",8310,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1281,0.0852,0.2133,NA,0.3,1
"8311",8311,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.135,0.0695000000000001,0.2045,NA,0.3,2
"8312",8312,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1308,0.0761000000000002,0.2069,NA,0.3,4
"8313",8313,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1282,0.0733000000000001,0.2015,NA,0.3,8
"8314",8314,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1283,0.0705000000000001,0.1988,NA,0.3,16
"8315",8315,"t_772_quake","classif.J48",NA,NA,1,0.555096605081808,0.5,0,0.1316,0.0802000000000001,0.2118,NA,0.3,32
